Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2006-01-24,polynomial,3,STAN.L,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-24,polynomial,3,UBSG.SW,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-24,polynomial,3,UCG.MI,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-24,polynomial,3,USB,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-24,polynomial,3,WFC,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,8308.T,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,8316.T,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,BAC,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,BARC.L,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,BBVA.MC,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,BNP.PA,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,C,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,CBK.DE,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,DBK.DE,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,GLE.PA,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,GS,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,HSBA.L,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,INGA.AS,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,ISP.MI,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,JPM,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,LLOY.L,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,MS,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,NWG.L,0.039999999999999952,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,PNC,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,SAN.MC,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,STAN.L,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,UBSG.SW,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,UCG.MI,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,USB,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-25,polynomial,3,WFC,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,8308.T,0.040000000000000036,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,8316.T,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,BAC,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,BARC.L,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,BBVA.MC,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,BNP.PA,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,C,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,CBK.DE,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,DBK.DE,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,GLE.PA,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,GS,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,HSBA.L,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,INGA.AS,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,ISP.MI,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,JPM,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,LLOY.L,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,MS,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,NWG.L,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,PNC,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,SAN.MC,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,STAN.L,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,UBSG.SW,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,UCG.MI,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,USB,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-26,polynomial,3,WFC,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,8308.T,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,8316.T,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,BAC,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,BARC.L,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,BBVA.MC,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,BNP.PA,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,C,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,CBK.DE,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,DBK.DE,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,GLE.PA,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,GS,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,HSBA.L,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,INGA.AS,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,ISP.MI,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,JPM,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,LLOY.L,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-01-27,polynomial,3,MS,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
